DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,NPAs (Previous Period),Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
295,2023,PRK,Park National Corp,9836.453,181.501,1145.293,8042.566,533.934,102.465,7472.986,1429.144,126.734,373.113,92.634,62.101,2023,Optimal,0.10327423,0.0,0.051637115,0.89672577,1.0,0.948362885,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
296,2023,PROV,Provident Financial Holdings Inc,1332.948,17.737,129.687,950.571,237.178,1.423,1083.575,165.997,8.592,36.985,4.075,1.3,2023,Optimal,0.22360277,0.016302745,0.1199527575,0.7763972299999999,0.967917542129634,0.8800472425,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
298,2023,PVBC,Provident Bancorp Inc,1670.309,31.266,221.902,1331.222,108.868,33.434,1342.729,32.627,10.954,58.171,7.061,16.517,2023,Optimal,0.13023171,0.0,0.065115855,0.86976829,1.0,0.934884145,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
300,2023,QCRH,QCR Holdings Inc,8538.894,136.619,886.596,6514.005,721.795,8.903,6540.822,1024.807,113.558,221.006,132.684,34.186,2023,Optimal,0.16353071,0.0,0.081765355,0.83646929,1.0,0.918234645,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
304,2023,RBCAA,Republic Bancorp Inc,6594.891,115.869,912.756,5053.163,513.157,17.899,5239.861,691.644,90.374,288.778,71.457,21.988,2023,Optimal,0.16013968,0.0,0.08006984,0.83986032,1.0,0.91993016,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
310,2023,RVSB,Riverview Bancorp Inc,1521.529,24.204,155.588,1231.679,117.476,1.852,1024.013,377.633,3.799,38.086,10.242,0.178,2023,Optimal,0.11700538,0.0,0.05850269,0.88299462,1.0,0.94149731,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
315,2023,SBSI,Southside Bancshares Inc,8284.914,85.625,773.288,6549.681,893.319,10.862,4524.51,2624.974,86.692,215.027,35.834,4.001,2023,Optimal,0.12243673,0.0,0.061218365,0.87756327,1.0,0.938781635,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
330,2023,SRCE,1st Source Corp,8727.958,115.612,1068.263,7038.581,438.447,26.927,6518.505,1647.675,124.927,278.647,90.623,24.235,2023,Optimal,0.111236,0.0,0.055618,0.888764,1.0,0.944382,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
333,2023,STBA,S&T Bancorp Inc,9551.526,111.462,1283.445,7521.769,552.341,22.117,7653.341,995.473,144.781,349.41,57.62,23.022,2023,Optimal,0.12837946,0.0,0.06418973,0.87162054,1.0,0.93581027,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
334,2023,STD2,Santander Holdings USA Inc,164972.575,2065.108,17500.909,77073.176,60946.237,2575.951,93047.209,17432.519,932.902,5875.348,3464.849,3175.729,2023,Optimal,0.46684482,0.0,0.23342241,0.5331551800000001,1.0,0.76657759,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
339,2023,TCBK,TriCo Bancshares,9910.089,135.795,1159.682,7834.038,761.942,24.76,6794.47,2305.882,117.39,356.677,61.4,34.595,2023,Optimal,0.12947464,0.016436768,0.072955704,0.87052536,0.967658060948854,0.927044296,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
342,2023,TECTP,Tectonic Financial Inc,677.346,31.288,106.857,526.891,35.548,2.804,501.095,51.347,15.22,27.361,39.804,2.57,2023,Optimal,0.14168831,0.0,0.070844155,0.85831169,1.0,0.929155845,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
344,2023,TFIN,Triumph Financial Inc,5347.334,210.607,864.4,3977.478,437.729,54.581,4163.1,321.387,41.081,368.079,50.173,75.781,2023,Optimal,0.18503626,0.0,0.09251813,0.81496374,1.0,0.90748187,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
345,2023,TFSL,TFS Financial Corp,16917.979,112.785,1927.361,9449.82,5291.846,36.797,15243.062,755.422,75.25,283.567,21.429,33.358,2023,Optimal,0.34307078,0.0,0.17153539,0.65692922,1.0,0.8284646099999999,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
353,2023,UBAB,United Bancorporation of Alabama Inc,1389.987,19.236,248.636,1089.853,40.792,7.063,811.948,272.97,31.541,58.759,21.044,2.959,2023,Optimal,0.1454574,0.0,0.0727287,0.8545426,1.0,0.9272713,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
357,2023,UBSI,United Bankshares Inc,29926.482,279.177,4771.24,22819.319,2078.083,60.69,21359.084,4125.754,366.313,919.924,135.258,48.113,2023,Optimal,0.13349448,0.0,0.06674724,0.86650552,1.0,0.93325276,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
363,2023,UVSP,Univest Financial Corp,7780.628,120.188,839.208,6375.781,499.918,33.535,6567.214,541.122,71.104,219.997,76.824,40.093,2023,Optimal,0.10151493,0.014604801,0.0580598655,0.89848507,0.971210857694335,0.9419401345,0.9022510836552219,0.9324370158718628,2,Transformation Specialists,Transformation Specialists
