DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,NPAs (Previous Period),Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
11,2024,ARBV,American Riviera Bancorp,1279.312,19.997,111.383,1113.338,47.403,0.595,989.941,226.261,8.742,41.221,4.123,6.098,2024,Optimal,0.077324764,0.0,0.038662382,0.922675236,1.0,0.961337618,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
12,2024,AROW,Arrow Financial Corp,4306.348,52.707,400.901,3827.93,38.447,21.463,3394.541,570.78,29.709,111.732,28.074,21.497,2024,Optimal,0.021976985,0.03421951,0.0280982475,0.978023015,0.9338254409839938,0.9719017525,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
13,2024,ASB,Associated Banc-Corp,43023.068,487.956,4605.562,34648.434,3197.407,160.421,29768.586,8523.029,123.145,1047.248,-9.407,144.164,2024,Optimal,0.094795713,0.0,0.0473978565,0.905204287,1.0,0.9526021435,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
14,2024,ASRV,AmeriServ Financial Inc,1422.362,28.387,107.248,1200.995,101.687,12.393,1067.949,226.341,3.601,36.048,17.975,12.657,2024,Optimal,0.10614527,0.10430139,0.10522333,0.89385473,0.8110997759406967,0.8947766699999999,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
15,2024,ATLO,Ames National Corp,2133.18,25.145,174.706,1846.682,99.364,13.919,1320.975,652.396,10.218,44.976,9.837,15.508,2024,Optimal,0.056905795,0.075058841,0.065982318,0.943094205,0.8603632877802639,0.934017682,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
16,2024,AUB,Atlantic Union Bankshares Corp,24585.323,271.164,3142.879,20397.619,619.989,36.889,18470.621,3348.971,209.131,698.539,118.878,58.373,2024,Optimal,0.066744634,0.0,0.033372317,0.933255366,1.0,0.966627683,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
17,2024,AUBN,Auburn National Bancorporation Inc,977.324,12.534,78.292,895.824,0.231,0.911,564.017,243.012,6.397,27.125,3.474,0.503,2024,Optimal,0.012070999,0.0,0.0060354995,0.987929001,1.0,0.9939645005,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
18,2024,AVBH,Avidbank Holdings Inc,2304.488,32.499,186.362,1891.355,214.686,1.378,1864.942,304.965,21.015,75.222,6.01,1.347,2024,Optimal,0.11230929,0.0074884844,0.0598988872,0.88769071,0.9851343523703704,0.9401011128,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
19,2024,AX,Axos Financial Inc.,22855.334,250.873,2290.596,19359.217,481.602,95.259,19491.927,163.568,450.008,961.429,222.66,115.809,2024,Optimal,0.046918941,0.0,0.0234594705,0.953081059,1.0,0.9765405295,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
20,2024,BAC,Bank of America Corp,3261519.0,40182.0,295559.0,1965467.0,667563.0,5630.0,1080127.0,917284.0,27132.0,56060.0,45827.0,6120.0,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
21,2024,BANC,Banc of California Inc,33542.864,341.396,3499.949,27191.909,2458.092,81.671,23781.663,4700.761,126.888,926.05,77.145,199.339,2024,Optimal,0.078940517,0.0075386174,0.0432395672,0.921059483,0.9850355762651484,0.9567604328,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
22,2024,BANF,BancFirst Corp,13554.314,211.998,1621.187,11718.546,94.182,68.315,8025.11,1224.768,216.354,446.874,184.575,99.388,2024,Optimal,0.048493891,0.0,0.0242469455,0.951506109,1.0,0.9757530545,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
23,2024,BANR,Banner Corp,16200.037,250.555,1774.326,13514.398,606.484,30.128,11354.656,3128.526,168.898,541.716,66.888,39.623,2024,Optimal,0.078540974,0.022352079,0.0504465265,0.921459026,0.956273226300154,0.9495534735,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
24,2024,BCAL,California BanCorp,4031.654,48.545,511.836,3398.76,88.035,13.004,3139.165,226.11,5.433,122.984,4.76,30.619,2024,Optimal,0.073304472,0.089885771,0.0815951215,0.926695528,0.835054694002423,0.9184048785,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
25,2024,BCBP,BCB Bancorp Inc,3599.118,28.229,323.925,2750.858,511.461,18.783,3031.048,135.461,18.623,92.021,2.94,44.708,2024,Optimal,0.13491878,0.030697626,0.082808203,0.86508122,0.9404333041512216,0.917191797,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
26,2024,BCML,BayCom Corp,2664.508,38.906,324.366,2234.009,86.764,12.977,1952.896,227.406,23.614,91.141,6.377,9.467,2024,Optimal,0.091722007,0.15623403,0.1239780185,0.908277993,0.7297536208997412,0.8760219815,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
27,2024,BCTF,Bancorp 34 Inc,918.095,12.939,86.515,792.567,31.971,5.244,676.092,90.3,1.689,29.298,5.558,4.703,2024,Optimal,0.074063672,0.18578658,0.129925126,0.925936328,0.6866441514290033,0.8700748739999999,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
28,2024,BFC,Bank First Corp,4495.06,40.901,639.683,3661.073,148.957,9.128,3517.168,356.46,65.563,137.8,19.646,9.237,2024,Optimal,0.083562768,0.044126343,0.0638445555,0.916437232,0.915477004682756,0.9361554445,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
29,2024,BFIN,BankFinancial Corp,1434.814,23.146,156.377,1217.541,42.25,25.115,895.157,368.02,4.073,48.441,5.789,18.325,2024,Optimal,0.099005082,0.040562205,0.0697836434999999,0.900994918,0.9220379044999044,0.9302163565,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
30,2024,BFST,Business First Bancshares Inc,7857.09,103.532,799.466,6511.331,511.578,18.755,5981.399,934.649,65.107,227.383,44.193,30.536,2024,Optimal,0.086718216,0.088034349,0.0873762825,0.913281784,0.8381772614423224,0.9126237175,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
31,2024,BHB,Bar Harbor Bankshares,4083.327,54.849,458.428,3267.688,299.841,5.528,3147.096,532.687,43.544,113.839,37.08,12.754,2024,Optimal,0.12479813,0.022921388,0.073859759,0.87520187,0.9551844584170528,0.926140241,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
32,2024,BHLB,Berkshire Hills Bancorp Inc,12273.408,160.453,1167.424,10375.204,494.971,24.008,9384.994,1183.537,61.003,351.586,48.414,26.727,2024,Optimal,0.06418151,0.035261977,0.0497217435,0.93581849,0.931878156865796,0.9502782565,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
33,2024,BHRB,Burke & Herbert Financial Services Corp,7812.185,94.275,730.157,6515.239,494.091,3.744,5672.236,1465.93,35.708,225.785,36.166,41.151,2024,Optimal,0.074643749,0.0,0.0373218745,0.925356251,1.0,0.9626781255,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
34,2024,BK,Bank of New York Mellon Corp (The),416064.0,7130.0,41677.0,289524.0,46765.0,237.0,70967.0,137162.0,4530.0,4312.0,14307.0,179.0,2024,Optimal,0.10725778,0.0,0.05362889,0.89274222,1.0,0.94637111,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
35,2024,BKOR,Oak Ridge Financial Services Inc,663.682,10.256,62.99,531.315,62.122,0.457,514.292,107.815,5.673,23.737,3.263,3.493,2024,Optimal,0.13928416,0.0,0.06964208,0.86071584,1.0,0.93035792,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
36,2024,BKSC,Bank of South Carolina Corp,557.16,7.984,52.301,489.912,12.139,0.576,364.09,157.47,6.75,20.565,1.863,0.349,2024,Optimal,0.046148608,0.0,0.023074304,0.953851392,1.0,0.976925696,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
37,2024,BKU,BankUnited Inc,35241.742,315.604,2814.318,27865.703,3702.969,130.58,24297.98,9336.541,232.467,914.266,99.155,256.189,2024,Optimal,0.082071437,0.0,0.0410357185,0.917928563,1.0,0.9589642815,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
38,2024,BLFY,Blue Foundry Bancorp,2060.683,29.433,332.198,1343.32,364.668,6.711,1583.482,347.895,-11.911,37.55,1.794,5.104,2024,Optimal,0.30143423,0.0,0.150717115,0.69856577,1.0,0.849282885,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
39,2024,BMBN,Benchmark Bankshares Inc,1223.588,20.558,109.434,1102.894,1.234,2.119,996.451,103.197,15.853,48.477,10.132,3.816,2024,Optimal,0.0483623,0.0,0.02418115,0.9516377,1.0,0.97581885,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
40,2024,BMRC,Bank of Marin Bancorp,3701.335,44.683,435.407,3220.015,21.663,7.992,2083.256,1266.733,-8.409,94.66,-21.36,33.881,2024,Optimal,0.044407166,0.0,0.022203583,0.955592834,1.0,0.977796417,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
41,2024,BNCC,BNCCORP Inc,966.681,15.005,93.667,837.5,16.164,3.384,698.724,131.909,7.928,31.058,5.893,6.308,2024,Optimal,0.079248547,0.14566585,0.1124571985,0.920751453,0.7457097110819878,0.8875428015,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
42,2024,BOH,Bank of Hawaii Corp,23601.114,232.564,1667.774,20633.037,747.068,11.747,13985.224,7373.16,149.994,466.58,172.529,19.3,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
43,2024,BOKF,BOK Financial Corp,49685.892,811.239,5550.957,38191.23,4702.843,148.344,24114.724,15292.879,523.569,1210.758,839.641,48.979,2024,Optimal,0.13766348,0.0,0.06883174,0.8623365199999999,1.0,0.93116826,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
44,2024,BOTJ,Bank of the James Financial Group Inc,979.244,19.294,64.865,882.404,23.276,0.391,643.63,193.343,7.944,29.236,15.137,1.64,2024,Optimal,0.053988382,0.0,0.026994191,0.946011618,1.0,0.973005809,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
45,2024,BPOP,Popular Inc,73045.383,820.451,5613.066,64884.345,1302.465,438.027,35182.247,26206.829,614.212,2282.288,658.909,408.048,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
46,2024,BPRN,Princeton Bancorp Inc,2340.233,26.037,262.04,2032.625,22.941,6.708,1818.875,249.407,10.242,66.532,8.155,27.136,2024,Optimal,0.049808464,0.0070059344,0.0284071991999999,0.950191536,0.986085614472224,0.9715928008,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
47,2024,BRBS,Blue Ridge Bankshares Inc,2737.26,58.161,327.788,2179.442,198.402,63.063,2111.797,355.549,-15.385,78.661,13.573,25.722,2024,Optimal,0.14041184,0.0,0.07020592,0.8595881599999999,1.0,0.92979408,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
48,2024,BRKL,Brookline Bancorp Inc,11905.326,143.723,1221.939,8901.644,1564.631,45.324,9779.288,978.107,68.715,329.585,25.615,70.452,2024,Optimal,0.16807641,0.035824056,0.101950233,0.8319235899999999,0.93082984355791,0.898049767,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
49,2024,BSBK,Bogota Financial Corp,971.49,8.75,137.289,642.188,182.953,12.8,714.337,149.11,-2.17,10.551,1.348,14.0,2024,Optimal,0.26084113,0.033583998,0.147212564,0.73915887,0.935014477652546,0.8527874360000001,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
50,2024,BSRR,Sierra Bancorp,3614.271,50.338,357.302,2891.668,297.781,7.985,2331.434,976.157,40.56,120.029,31.521,19.668,2024,Optimal,0.12781417,0.047898133,0.0878561515,0.87218583,0.9085824633299544,0.9121438485,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
51,2024,BUSE,First Busey Corp,12046.722,175.619,1383.269,9982.49,469.188,7.941,7697.087,2702.643,113.691,322.611,139.682,23.3,2024,Optimal,0.088710241,0.011989981,0.0503501109999999,0.911289759,0.976304150781904,0.949649889,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
52,2024,BWB,Bridgewater Bancshares Inc,5066.242,39.564,457.935,4086.767,452.92,0.919,3861.713,787.544,32.825,102.193,7.368,0.301,2024,Optimal,0.076249919,0.0,0.0381249595,0.923750081,1.0,0.9618750405,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
53,2024,BWFG,Bankwell Financial Group Inc,3268.476,23.746,270.52,2787.57,171.498,49.207,2701.966,151.754,9.77,83.282,3.718,61.576,2024,Optimal,0.012295628,0.057786448,0.035041038,0.987704372,0.8907408048018403,0.964958962,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
54,2024,BY,Byline Bancorp Inc,9496.529,140.119,1091.497,7458.628,774.652,65.307,6906.822,1453.618,120.759,348.046,58.851,67.246,2024,Optimal,0.13775961,0.051939708,0.094849659,0.86224039,0.901249648425668,0.905150341,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
55,2024,CAC,Camden National Corp,5805.138,64.073,531.231,4633.167,560.454,7.438,4115.259,1134.041,53.004,132.453,44.539,4.829,2024,Optimal,0.11258136,0.037473538,0.075027449,0.88741864,0.9277600119377696,0.924972551,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
56,2024,CADE,Cadence Bank,47019.19,609.307,5569.683,40496.201,222.12,222.387,33741.755,7447.225,523.604,1436.215,356.51,270.446,2024,Optimal,0.033294643,0.0,0.0166473215,0.966705357,1.0,0.9833526785,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
57,2024,CARE,Carter Bankshares Inc,4659.189,57.908,384.313,4153.421,80.402,311.998,3624.826,734.928,24.523,114.457,21.368,260.008,2024,Optimal,0.018942396,0.0,0.009471198,0.981057604,1.0,0.990528802,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
58,2024,CARV,Carver Bancorp Inc,729.991,14.825,29.578,661.837,29.112,11.827,613.684,47.125,-13.744,19.151,3.086,24.647,2024,Optimal,0.039308913,0.0,0.0196544565,0.960691087,1.0,0.9803455435,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
59,2024,CASH,Pathward Financial Inc,7532.017,201.472,822.189,5875.085,436.376,57.976,4075.195,1813.63,183.219,497.825,299.587,43.033,2024,Optimal,0.14526033,0.0,0.072630165,0.8547396700000001,1.0,0.927369835,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
60,2024,CATY,Cathay General Bancorp,23054.681,167.376,2845.704,19686.199,227.727,93.279,19365.414,1598.807,285.979,674.055,55.664,196.282,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
61,2024,CBAN,Colony Bankcorp Inc,3109.782,49.767,278.675,2567.943,249.358,10.657,1842.98,813.82,23.868,76.076,39.375,11.342,2024,Optimal,0.10529169,0.13686977,0.12108073,0.89470831,0.7592164492156388,0.87891927,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
62,2024,CBCY,Central Bancompany Inc,19242.543,281.087,3110.661,14985.848,1038.795,22.708,11624.091,5655.718,305.81,687.324,210.39,39.689,2024,Optimal,0.13772288,0.0,0.06886144,0.86227712,1.0,0.93113856,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
63,2024,CBFV,CB Financial Services Inc,1481.564,18.821,147.378,1283.517,37.569,2.402,1092.626,262.153,12.594,46.068,5.494,1.789,2024,Optimal,0.068048043,0.055370546,0.0617092945,0.931951957,0.8950689950371231,0.9382907055,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
64,2024,CBKM,Consumers Bancorp Inc,1097.089,14.416,63.685,972.98,44.525,0.228,759.114,273.423,8.58,31.992,4.896,0.858,2024,Optimal,0.047224305,0.029927586,0.0385759455,0.952775695,0.9418840966941536,0.9614240545,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
65,2024,CBNK,Capital Bancorp Inc,3206.911,56.037,355.139,2761.939,39.934,16.042,2630.163,228.109,30.972,154.746,31.41,30.241,2024,Optimal,0.065523723,0.0033692979,0.03444651045,0.934476277,0.993284032295882,0.96555348955,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
66,2024,CBSH,Commerce Bancshares Inc,31996.627,607.862,3332.475,25293.644,2957.989,7.582,17220.103,9424.346,526.331,1040.246,623.376,18.621,2024,Optimal,0.11696335,0.0,0.058481675,0.88303665,1.0,0.941518325,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
67,2024,CBU,Community Financial System Inc,16386.044,300.779,1762.835,13441.707,1047.812,55.732,10432.365,4218.386,182.481,449.117,297.186,76.168,2024,Optimal,0.094019832,0.02138711,0.057703471,0.905980168,0.958121441340688,0.942296529,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
68,2024,CCB,Coastal Financial Corp,4121.208,70.084,438.704,3585.332,53.282,53.839,3486.565,58.121,45.219,273.028,308.205,62.656,2024,Optimal,0.051995478,0.0,0.025997739,0.948004522,1.0,0.974002261,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
69,2024,CCBG,Capital City Bank Group,4324.932,100.721,495.317,3671.977,107.524,6.243,2651.55,972.899,52.915,158.938,75.976,6.669,2024,Optimal,0.074506303,0.011466032,0.0429861675,0.925493697,0.9773278950805142,0.9570138325,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
70,2024,CCFN,Muncy Columbia Financial Corp,1595.958,19.027,166.41,1292.429,124.374,4.475,1125.937,331.698,19.023,50.465,10.375,10.117,2024,Optimal,0.12637513,0.074332212,0.100353671,0.87362487,0.8616215521237671,0.899646329,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
71,2024,CCNE,CNB Financial Corp/PA,6192.01,74.536,610.695,5371.364,160.656,31.805,4608.956,825.785,54.575,187.469,39.114,59.485,2024,Optimal,0.039456646,0.097625917,0.0685412815,0.960543354,0.8221144098586367,0.9314587185,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
72,2024,CEFC,Commercial National Financial Corp,566.643,8.678,50.53,498.507,14.949,0.939,395.651,82.075,5.863,18.675,2.407,1.557,2024,Optimal,0.051427572,0.14618838,0.098807976,0.948572428,0.7449138683468419,0.901192024,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
73,2024,CFBK,CF Bankshares Inc,2065.523,14.172,168.437,1755.795,113.909,5.722,1739.493,22.601,13.387,46.644,5.175,14.719,2024,Optimal,0.0012297377,0.076001156,0.03861544685,0.9987702623,0.8587340625496502,0.96138455315,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
74,2024,CFFI,C&F Financial Corp,2563.374,53.578,226.97,2170.86,133.038,1.944,1920.398,422.217,19.834,96.775,30.538,3.257,2024,Optimal,0.085802491,0.0,0.0429012455,0.914197509,1.0,0.9570987545,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
75,2024,CFFN,Capitol Federal Financial Inc,9527.608,52.272,1032.27,6129.982,2188.486,9.628,7930.373,957.441,38.01,162.061,5.244,10.147,2024,Optimal,0.19448766,0.0,0.09724383,0.8055123399999999,1.0,0.90275617,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
76,2024,CFG,Citizens Financial Group Inc,217521.0,2611.0,24254.0,174776.0,13357.0,1378.0,139203.0,42294.0,1509.0,5633.0,2176.0,1677.0,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
77,2024,CFR,Cullen/Frost Bankers Inc,52520.259,743.84,3898.588,42722.748,4895.801,61.632,20754.813,18577.4,582.542,1604.612,459.098,92.966,2024,Optimal,0.086586362,0.0,0.043293181,0.913413638,1.0,0.956706819,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
78,2024,CHBH,Croghan Bancshares Inc,1150.795,17.87,124.291,944.102,75.199,0.639,734.699,316.752,10.058,35.428,7.309,0.715,2024,Optimal,0.13006209,0.033439948,0.081751019,0.86993791,0.9352841970842798,0.918248981,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
79,2024,CHCO,City Holding Co,6459.459,76.363,730.664,5144.15,475.655,8.559,4274.776,1451.109,117.101,220.237,73.334,14.965,2024,Optimal,0.11750196,0.018006805,0.0677543825,0.88249804,0.9646234093690564,0.9322456175,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
80,2024,CHMG,Chemung Financial Corp,2776.147,36.54,215.309,2396.883,118.518,10.738,2071.419,544.602,23.671,74.059,23.23,9.606,2024,Optimal,0.059068361,0.053188363,0.056128362,0.940931639,0.8989955360910117,0.943871638,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
81,2024,CIVB,Civista Bancshares Inc,4098.469,61.821,388.502,3211.87,451.946,15.126,3081.23,680.84,31.683,116.71,37.748,32.627,2024,Optimal,0.1474583,0.06316019,0.105309245,0.8525417,0.8811840575031312,0.8946907550000001,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
82,2024,CIZN,Citizens Holding Co,1469.843,19.991,48.086,1071.351,335.571,5.826,764.866,559.877,5.49,34.622,12.035,7.154,2024,Optimal,0.22021303,0.013476179,0.1168446045,0.77978697,0.9734060271386014,0.8831553955,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
83,2024,CLBK,Columbia Financial Inc,10475.493,109.489,1080.376,8096.149,1098.424,12.618,7916.928,1485.846,-11.653,177.982,1.894,23.035,2024,Optimal,0.13110797,0.027018035,0.0790630025,0.86889203,0.9473854711811366,0.9209369975,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
84,2024,CLST,Catalyst Bancorp Inc,276.697,4.83,80.204,185.674,9.558,2.051,167.076,44.12,-3.089,9.545,-3.84,1.825,2024,Optimal,0.22156959,0.0,0.110784795,0.77843041,1.0,0.889215205,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
85,2024,CMA,Comerica Incorporated,79297.0,1352.0,6543.0,63811.0,7030.0,178.0,49817.0,15045.0,698.0,2190.0,1054.0,308.0,2024,Optimal,0.094151766,0.0,0.047075883,0.905848234,1.0,0.952924117,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
86,2024,CMTV,Community Bancorp/VT,1248.93,13.227,98.048,1001.645,138.0,6.955,928.589,162.327,12.764,34.631,7.182,8.338,2024,Optimal,0.12608949,0.14407452,0.135082005,0.87391051,0.748137874795079,0.864917995,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
87,2024,CNND,Canandaigua National Corp,5058.649,71.23,376.138,3999.41,632.277,14.437,3802.467,975.701,44.602,137.06,54.223,38.394,2024,Optimal,0.13528981,0.045968622,0.090629216,0.86471019,0.9121032485427656,0.909370784,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
88,2024,CNOB,ConnectOne Bancorp Inc,9879.6,90.053,1241.704,7820.114,783.506,52.524,8274.81,673.388,73.793,247.337,16.728,57.31,2024,Optimal,0.097996128,0.017729489,0.0578628085,0.902003872,0.9651587397405168,0.9421371915,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
